"COUNTY","STATE","POPEST2019","BEDS","HELIPADS","NONPROF","PRIVATE","GOVERNM","LAT","LON","Index","Beds_z","POPEST2019_z","HELIPADS_z","NONPROF_z","PRIVATE_z","GOVERNM_z"
"Pettis County","Missouri",42339,145,1,0,0,1,38.7346291,-93.2991713,1563,-0.156669027566812,-0.186319056000833,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Phelps County","Missouri",44573,242,1,0,0,1,37.913292,-91.8168126,1564,-0.0682973224763694,-0.179619535712429,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Pike County","Missouri",18302,25,1,0,0,1,39.3683251,-91.1825617,1565,-0.265994848297256,-0.258403375236447,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Platte County","Missouri",104418,97,1,1,0,0,39.3770348,-94.7716306,1566,-0.20039935585899,-0.000150962901540713,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Polk County","Missouri",32149,86,1,0,0,1,37.6200803,-93.4087994,1567,-0.210420889425947,-0.216877745230392,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Pulaski County","Missouri",52607,0,1,0,0,1,37.8402606,-92.2248398,1568,-0.288771060949432,-0.155526453350282,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Putnam County","Missouri",4696,15,1,0,0,1,40.4890407,-92.9709709,1569,-0.275105333358127,-0.299206272749438,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Ralls County","Missouri",10309,0,0,0,0,0,39.552012,-91.547611,1570,-0.288771060949432,-0.282373503108072,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Randolph County","Missouri",24748,100,1,0,1,0,39.4418988,-92.5009215,1571,-0.197666210340729,-0.23907253021449,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Ray County","Missouri",23018,34,1,0,0,1,39.3661726,-93.9888262,1572,-0.257795411742473,-0.244260609936486,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Reynolds County","Missouri",6270,0,1,0,1,0,37.3762658,-90.9659462,1573,-0.288771060949432,-0.294486019869425,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Ripley County","Missouri",13288,21,0,0,1,0,36.6478735,-90.8887906,1574,-0.269639042321604,-0.273439809760196,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"St. Charles County","Missouri",402022,852,5,5,2,0,38.7877791,-90.6747372,1575,0.487442266236723,0.892330700442291,1.60921353641363,1.53331147077813,0.512484124227948,-0.51904074054229
"St. Clair County","Missouri",9397,59,2,0,0,2,38.0592942,-93.7945456,1576,-0.235019199090297,-0.285108490799668,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Ste. Genevieve County","Missouri",17894,47,1,0,0,1,37.88958,-90.1856637,1577,-0.245951781163341,-0.259626922361634,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"St. Francois County","Missouri",67215,231,2,2,1,1,37.7763775,-90.5089041,1578,-0.0783188560433268,-0.111718668044551,0.299104122504934,0.35144918248353,0.133518457406528,0.525022003877604
"St. Louis County","Missouri",994205,4928,11,16,4,2,38.6398744,-90.5188127750124,1579,4.20087597704748,2.66822238484149,4.22943236423101,5.86680652785831,1.27041545787079,1.5690847482975
"Saline County","Missouri",22761,75,2,1,1,0,39.1256186,-93.2300648,1580,-0.220442422992904,-0.245031324669754,0.299104122504934,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Schuyler County","Missouri",4660,0,0,0,0,0,40.4644896,-92.5152037,1581,-0.288771060949432,-0.299314232789895,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Scotland County","Missouri",4902,25,1,0,0,1,40.4479304,-92.1527305,1582,-0.265994848297256,-0.298588501406819,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Scott County","Missouri",38280,144,1,1,0,0,37.0516647,-89.5523071,1583,-0.157580076072899,-0.19849155056244,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Shannon County","Missouri",8166,0,0,0,0,0,37.1498052,-91.4328245,1584,-0.288771060949432,-0.288800124405319,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Shelby County","Missouri",5930,0,0,0,0,0,39.8004535,-92.071021,1585,-0.288771060949432,-0.295505642473748,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Stoddard County","Missouri",29025,48,1,0,1,0,36.8556646,-89.9451636,1586,-0.245040732657254,-0.226246277630111,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Stone County","Missouri",31952,0,0,0,0,0,36.7377156,-93.4555059,1587,-0.288771060949432,-0.217468526562896,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Sullivan County","Missouri",6089,25,1,0,0,1,40.1993002,-93.1140993,1588,-0.265994848297256,-0.295028818961727,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Taney County","Missouri",55928,157,1,1,0,0,36.6563729,-93.0665776,1589,-0.145736445493767,-0.145567139618058,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Texas County","Missouri",25398,66,1,0,0,1,37.3354601,-91.9808332,1590,-0.228641859547688,-0.237123251706226,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Vernon County","Missouri",20563,140,1,0,1,1,37.8639924,-94.3800151,1591,-0.161224270097247,-0.2516228849177,-0.13759901546463,-0.436459009712868,0.133518457406528,0.525022003877604
"Warren County","Missouri",35649,0,0,0,0,0,38.7535106,-91.1453948,1592,-0.288771060949432,-0.206381630185892,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Washington County","Missouri",24730,25,1,0,0,1,37.9559513,-90.879099,1593,-0.265994848297256,-0.239126510234719,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Wayne County","Missouri",12873,0,0,0,0,0,37.1129133,-90.4809149,1594,-0.288771060949432,-0.274684349115473,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Webster County","Missouri",39592,0,0,0,0,0,37.2895151,-92.8792111,1595,-0.288771060949432,-0.194557006865759,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Worth County","Missouri",2013,0,0,0,0,0,40.4684837,-94.4176406,1596,-0.288771060949432,-0.30725229465355,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Wright County","Missouri",18289,0,0,0,0,0,37.2731008,-92.4765999,1597,-0.288771060949432,-0.258442360806612,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"St. Louis city","Missouri",300576,4324,6,7,5,3,38.6529545,-90.2411165602464,1598,3.65060267937091,0.588105304212474,2.04591667438319,2.32121966297452,1.64938112469221,2.61314749271739
"Beaverhead County","Montana",9453,25,0,0,0,1,45.1708403,-112.9537553,1599,-0.265994848297256,-0.284940552958956,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Big Horn County","Montana",13319,61,1,1,0,1,45.4608548,-107.5152896,1600,-0.233197102078123,-0.273346844169802,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Blaine County","Montana",6681,0,0,0,0,1,48.4023938,-108.9664413,1601,-0.288771060949432,-0.2932534760742,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Broadwater County","Montana",6237,44,0,0,0,1,46.3252827,-111.4969303,1602,-0.248684926681603,-0.294584983239845,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Carbon County","Montana",10725,10,1,1,0,0,45.2050058,-109.1434792,1603,-0.279660575888562,-0.281125964862783,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Carter County","Montana",1252,31,0,1,0,0,45.4812219,-104.5596687,1604,-0.260528557260734,-0.309534449953226,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Cascade County","Montana",81366,436,2,2,1,0,47.3271465,-111.3281242,1605,0.108446087704516,-0.0692813754746311,0.299104122504934,0.35144918248353,0.133518457406528,-0.51904074054229
"Chouteau County","Montana",5635,82,1,1,0,1,47.8835499,-110.367651,1606,-0.214065083450295,-0.296390315027499,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Custer County","Montana",11402,90,1,1,0,0,46.2426088,-105.5692958,1607,-0.206776695401599,-0.279095716324176,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Daniels County","Montana",1690,54,0,0,0,1,48.7710629,-105.5123296,1608,-0.239574441620732,-0.308220936127657,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Dawson County","Montana",8613,96,0,1,0,0,47.2416708,-104.9259088,1609,-0.201310404365077,-0.287459620569636,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Deer Lodge County","Montana",9140,261,1,1,0,1,46.0753795,-113.089332,1610,-0.0509874008607157,-0.285879205532935,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Fallon County","Montana",2846,40,0,1,0,0,46.3291957,-104.4366483,1611,-0.252329120705951,-0.304754219272959,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Fergus County","Montana",11050,90,1,1,0,0,47.2128617,-109.2175566,1612,-0.206776695401599,-0.280151325608651,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Flathead County","Montana",103806,231,2,2,0,0,48.3840879,-113.972144,1613,-0.0783188560433268,-0.00198628358932187,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Gallatin County","Montana",114434,90,2,2,0,0,45.4868491,-111.1967693,1614,-0.206776695401599,0.0298859194658059,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Garfield County","Montana",1258,24,0,0,0,1,47.2403675,-106.9487371,1615,-0.266905896803343,-0.30951645661315,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Glacier County","Montana",13753,13,2,1,0,1,48.6966449,-112.9467116,1616,-0.276927430370301,-0.272045325904284,0.299104122504934,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Golden Valley County","Montana",821,0,0,0,0,0,46.3040364,-109.1714312,1617,-0.288771060949432,-0.310826971548706,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Granite County","Montana",3379,9,1,0,0,1,46.3944149,-113.4687025,1618,-0.280571624394649,-0.303155810896183,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Hill County","Montana",16484,49,0,1,0,0,48.6655784,-110.2107103,1619,-0.244129684151167,-0.263855357279561,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Jefferson County","Montana",12221,0,0,0,0,0,46.1850019,-112.1388102,1620,-0.288771060949432,-0.276639625403763,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Judith Basin County","Montana",2007,0,0,0,0,0,47.0159821,-110.2261158,1621,-0.288771060949432,-0.307270287993627,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lake County","Montana",30458,105,2,2,0,0,47.7142864,-114.1204325,1622,-0.193110967810293,-0.221948868241892,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Lewis and Clark County","Montana",69432,143,1,2,0,1,47.2117026,-112.4768049,1623,-0.158491124578986,-0.105070128886364,-0.13759901546463,0.35144918248353,-0.245447209414891,0.525022003877604
"Liberty County","Montana",2337,25,0,1,0,0,48.5608235,-111.0465825,1624,-0.265994848297256,-0.306280654289431,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Lincoln County","Montana",19980,25,0,1,0,0,48.5891095,-115.4911526,1625,-0.265994848297256,-0.253371237795112,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"McCone County","Montana",1664,25,0,0,0,1,47.5823259,-105.8467942,1626,-0.265994848297256,-0.308298907267988,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Madison County","Montana",8600,20,1,0,0,2,45.2963203,-111.8930287,1627,-0.270550090827691,-0.287498606139801,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975
"Meagher County","Montana",1862,25,1,1,0,0,46.6305891,-110.8988278,1628,-0.265994848297256,-0.30770512704547,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Mineral County","Montana",4397,25,1,1,0,0,47.1330265,-114.9202341,1629,-0.265994848297256,-0.300102940863239,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Missoula County","Montana",119600,404,2,2,0,0,46.9653891,-113.9232612,1630,0.0792925355097304,0.045378185271488,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Musselshell County","Montana",4633,25,0,1,0,0,46.4728903,-108.4473635,1631,-0.265994848297256,-0.299395202820239,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Park County","Montana",16606,25,2,2,0,0,45.5027347,-110.52981,1632,-0.265994848297256,-0.26348949269801,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Petroleum County","Montana",487,0,0,0,0,0,47.0606518,-108.2769626,1633,-0.288771060949432,-0.311828600812952,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Phillips County","Montana",3954,6,0,1,0,0,48.3541037,-107.9275256,1634,-0.28330476991291,-0.301431449138872,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Pondera County","Montana",5911,79,1,1,0,0,48.2443094,-112.1206742,1635,-0.216798228968556,-0.29556262138399,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Powder River County","Montana",1682,0,0,0,0,0,45.3655661,-105.5982213,1636,-0.288771060949432,-0.308244927247759,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Powell County","Montana",6890,16,1,1,0,0,46.9109569,-113.0294193,1637,-0.27419428485204,-0.292626708061543,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Prairie County","Montana",1077,22,0,0,0,1,46.8103971,-105.3390398,1638,-0.268727993815517,-0.310059255705451,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Ravalli County","Montana",43806,37,0,1,0,0,46.0757223,-114.1139453,1639,-0.255062266224212,-0.181919684352181,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Richland County","Montana",10803,118,1,1,0,0,47.8314138,-104.559421,1640,-0.181267337231162,-0.280892051441791,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Roosevelt County","Montana",11004,45,0,3,0,0,48.3069516,-104.9709901,1641,-0.247773878175516,-0.280289274549236,-0.574302153434195,0.745403278581729,-0.245447209414891,-0.51904074054229
"Rosebud County","Montana",8937,55,1,1,0,0,46.3894251,-106.6296053,1642,-0.238663393114645,-0.286487980205516,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Sanders County","Montana",12113,44,1,1,0,0,47.6801812,-115.1769538,1643,-0.248684926681603,-0.276963505525136,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Sheridan County","Montana",3309,97,0,1,0,0,48.7625919,-104.5154683,1644,-0.20039935585899,-0.303365733197073,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Silver Bow County","Montana",34915,206,1,1,1,0,45.9009106,-112.6788845,1645,-0.101095068695503,-0.208582815455224,-0.13759901546463,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Stillwater County","Montana",9642,23,0,1,0,0,45.6540259,-109.3579352,1646,-0.26781694530943,-0.284373762746553,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Sweet Grass County","Montana",3737,50,0,0,0,1,45.8729386,-109.9503947,1647,-0.24321863564508,-0.302082208271631,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Teton County","Montana",6147,40,1,0,0,1,47.8455676,-112.2566035,1648,-0.252329120705951,-0.294854883340989,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Toole County","Montana",4736,25,1,0,0,1,48.6771309,-111.7312844,1649,-0.265994848297256,-0.299086317148929,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Treasure County","Montana",696,0,0,0,0,0,46.1833795,-107.2625484,1650,-0.288771060949432,-0.311201832800295,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Valley County","Montana",7396,25,0,1,0,0,48.3564433,-106.615665,1651,-0.265994848297256,-0.291109269715109,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Wheatland County","Montana",2126,25,1,1,0,0,46.4335302,-109.8498047,1652,-0.265994848297256,-0.306913420082114,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Wibaux County","Montana",969,0,0,0,0,0,46.910018,-104.2215171,1653,-0.288771060949432,-0.310383135826824,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Yellowstone County","Montana",161300,630,2,2,1,0,45.9645464,-108.276076,1654,0.285189497885401,0.170431898801675,0.299104122504934,0.35144918248353,0.133518457406528,-0.51904074054229
"Adams County","Nebraska",31363,161,1,1,0,0,40.5125798,-98.5148588,1655,-0.142092251469419,-0.219234872780385,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Antelope County","Nebraska",6298,37,1,1,0,1,42.1864809,-98.0716943,1656,-0.255062266224212,-0.294402050949069,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Arthur County","Nebraska",463,0,0,0,0,0,41.5721288,-101.6974898,1657,-0.288771060949432,-0.311900574173258,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Banner County","Nebraska",745,0,0,0,0,0,41.5563598,-103.7384513,1658,-0.288771060949432,-0.311054887189672,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Blaine County","Nebraska",465,0,0,0,0,0,41.9195837,-99.979237,1659,-0.288771060949432,-0.311894576393232,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
